t_us,p_cmd,p_act,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
69551886,-0.132,-0.132,0.0000,-0.1595,0.0000,0.0247,0.000,32.41,32.0,3,2048
69552556,-0.132,-0.132,0.0000,0.1442,0.0000,0.0005,0.000,32.41,32.0,3,2048
69553927,-0.132,-0.132,0.0000,0.0816,0.0000,-0.0280,0.000,32.41,32.0,3,2048
69554562,-0.132,-0.132,0.0000,0.0252,0.0000,-0.0126,0.000,32.41,32.0,3,2048
69555898,-0.132,-0.132,0.0000,-0.0893,0.0000,-0.0335,0.000,32.41,32.0,3,2048
69556559,-0.132,-0.132,0.0000,-0.0954,0.0000,0.0060,0.000,32.41,32.0,3,2048
69557612,-0.132,-0.110,0.0000,0.0191,0.0000,0.0170,0.000,32.41,32.0,3,2048
69558887,-0.132,-0.132,0.0000,-0.0130,0.0000,-0.0104,0.000,32.41,32.0,3,2048
69559575,-0.132,-0.132,0.0000,0.0313,0.0000,0.0027,0.000,32.41,32.0,3,2048
69560560,-0.132,-0.132,0.0000,0.0511,0.0000,0.0401,0.000,32.41,32.0,3,2048
69561607,-0.132,-0.132,0.0000,0.0511,0.0000,-0.0346,0.000,32.41,32.0,3,2048
69562561,-0.132,-0.132,0.0000,0.0206,0.0000,-0.0082,0.000,32.41,32.0,3,2048
69563897,-0.132,-0.132,0.0000,-0.0038,0.0000,0.0280,0.000,32.41,32.0,3,2048
69564558,-0.132,-0.132,0.0000,-0.0511,0.0000,0.0258,0.000,32.41,32.0,3,2048
69565612,-0.132,-0.132,0.0000,0.1137,0.0000,0.0060,0.000,32.41,32.0,3,2048
69566561,-0.132,-0.132,0.0000,-0.0374,0.0000,-0.0192,0.000,32.41,32.0,3,2048
69567571,-0.132,-0.132,0.0000,0.0298,0.0000,-0.0302,0.000,32.41,32.0,3,2048
69568882,-0.132,-0.132,0.0000,-0.0450,0.0000,0.0434,0.000,32.41,32.0,3,2048
69569679,-0.132,-0.132,0.0000,-0.0237,0.0000,-0.0280,0.000,32.41,32.0,3,2048
69570561,-0.132,-0.132,0.0000,-0.0206,0.0000,-0.0016,0.000,32.41,32.0,3,2048
69571873,-0.132,-0.132,0.0000,-0.0160,0.0000,-0.0005,0.000,32.41,32.0,3,2048
69572556,-0.132,-0.132,0.0000,0.0435,0.0000,-0.0159,0.000,32.41,32.0,3,2048
69573879,-0.132,-0.132,0.0000,0.0160,0.0000,-0.0214,0.000,32.41,32.0,3,2048
69574626,-0.132,-0.132,0.0000,0.0084,0.0000,0.0159,0.000,32.41,32.0,3,2048
69575911,-0.132,-0.132,0.0000,-0.0511,0.0000,0.0159,0.000,32.41,32.0,3,2048
69576628,-0.132,-0.132,0.0000,0.0313,0.0000,-0.0346,0.000,32.41,32.0,3,2048
69577591,-0.132,-0.132,0.0000,-0.0053,0.0000,0.0137,0.000,32.41,32.0,3,2048
69578906,-0.132,-0.132,0.0000,-0.1564,0.0000,0.0049,0.000,32.41,32.0,3,2048
69579587,-0.132,-0.132,0.0000,-0.0420,0.0000,0.0148,0.000,32.41,32.0,3,2048
69580658,-0.132,-0.132,0.0000,-0.0038,0.0000,-0.0115,0.000,32.41,32.0,3,2048
69581556,-0.132,-0.132,0.0000,0.0328,0.0000,0.0335,0.000,32.41,32.0,3,2048
69582571,-0.132,-0.132,0.0000,0.0298,0.0000,-0.0236,0.000,32.41,32.0,3,2048
69583939,-0.132,-0.132,0.0000,-0.2296,0.0000,-0.0225,0.000,32.41,32.0,3,2048
69584588,-0.132,-0.132,0.0000,0.0999,0.0000,0.0588,0.000,32.41,32.0,3,2048
69585590,-0.132,-0.132,0.0000,0.0145,0.0000,-0.0071,0.000,32.41,32.0,3,2048
69586582,-0.132,-0.132,0.0000,0.0954,0.0000,-0.0027,0.000,32.41,32.0,3,2048
69587582,-0.132,-0.132,0.0000,0.0099,0.0000,0.0181,0.000,32.41,32.0,3,2048
69588901,-0.132,-0.132,0.0000,0.0374,0.0000,0.0082,0.000,32.41,32.0,3,2048
69589588,-0.132,-0.132,0.0000,0.1732,0.0000,0.0093,0.000,32.41,32.0,3,2048
69590589,-0.132,-0.132,0.0000,-0.0603,0.0000,0.0379,0.000,32.41,32.0,3,2048
69591902,-0.132,-0.132,0.0000,0.1488,0.0000,-0.0247,0.000,32.41,32.0,3,2048
69592589,-0.132,-0.132,0.0000,-0.0740,0.0000,0.0192,0.000,32.41,32.0,3,2048
69593882,-0.132,-0.110,0.0000,0.0862,0.0000,0.0313,0.000,32.41,32.0,3,2048
69594557,-0.132,-0.132,0.0000,-0.0450,0.0000,0.0027,0.000,32.41,32.0,3,2048
69595935,-0.132,-0.132,0.0000,0.0618,0.0000,0.0038,0.000,32.41,32.0,3,2048
69596610,-0.132,-0.132,0.0000,0.0877,0.0000,0.0082,0.000,32.41,32.0,3,2048
69597528,-0.132,-0.132,0.0000,-0.0557,0.0000,-0.0423,0.000,32.41,32.0,3,2048
69598884,-0.132,-0.132,0.0000,-0.0282,0.0000,0.0467,0.000,32.41,32.0,3,2048
69599555,-0.132,-0.132,0.0000,0.2174,0.0000,-0.0368,0.000,32.41,32.0,3,2048
69600625,-0.132,-0.132,0.0000,-0.0999,0.0000,0.0181,0.000,32.41,32.0,3,2048
69601555,-0.132,-0.132,0.0000,-0.0511,0.0000,0.0126,0.000,32.41,32.0,3,2048
69602571,-0.132,-0.132,0.0000,-0.0740,0.0000,-0.0049,0.000,32.41,32.0,3,2048
69603883,-0.132,-0.132,0.0000,-0.0237,0.0000,-0.0038,0.000,32.41,32.0,3,2048
69604614,-0.132,-0.132,0.0000,-0.0313,0.0000,0.0027,0.000,32.41,32.0,3,2048
69605560,-0.132,-0.132,0.0000,-0.0542,0.0000,0.0236,0.000,32.41,32.0,3,2048
69606571,-0.132,-0.132,0.0000,0.0786,0.0000,-0.0148,0.000,32.41,32.0,3,2048
69607555,-0.132,-0.132,0.0000,0.0420,0.0000,0.0148,0.000,32.41,32.0,3,2048
69608927,-0.132,-0.132,0.0000,-0.0328,0.0000,0.0357,0.000,32.41,32.0,3,2048
69609559,-0.132,-0.132,0.0000,-0.0084,0.0000,-0.0170,0.000,32.41,32.0,3,2048
69610576,-0.132,-0.132,0.0000,0.0130,0.0000,0.0412,0.000,32.41,32.0,3,2048
69611870,-0.132,-0.132,0.0000,0.0206,0.0000,-0.0335,0.000,32.41,32.0,3,2048
69612611,-0.132,-0.132,0.0000,-0.0221,0.0000,0.0346,0.000,32.41,32.0,3,2048
69613883,-0.132,-0.132,0.0000,0.0145,0.0000,0.0324,0.000,32.41,32.0,3,2048
69614575,-0.132,-0.132,0.0000,0.0755,0.0000,0.0423,0.000,32.41,32.0,3,2048
69615880,-0.132,-0.132,0.0000,0.0816,0.0000,0.0060,0.000,32.41,32.0,3,2048
69616614,-0.132,-0.132,0.0000,0.0664,0.0000,-0.0049,0.000,32.41,32.0,3,2048
69617560,-0.132,-0.132,0.0000,0.0099,0.0000,-0.0346,0.000,32.41,32.0,3,2048
69618899,-0.132,-0.132,0.0000,0.0191,0.0000,0.0291,0.000,32.41,32.0,3,2048
69619555,-0.132,-0.132,0.0000,-0.0465,0.0000,-0.0038,0.000,32.41,32.0,3,2048
69620681,-0.132,-0.132,0.0000,0.1274,0.0000,0.0137,0.000,32.41,32.0,3,2048
69621556,-0.132,-0.132,0.0000,0.0648,0.0000,-0.0698,0.000,32.41,32.0,3,2048
69622555,-0.132,-0.132,0.0000,0.0298,0.0000,0.0291,0.000,32.41,32.0,3,2048
69623882,-0.132,-0.132,0.0000,0.0221,0.0000,0.0236,0.000,32.41,32.0,3,2048
69624556,-0.132,-0.132,0.0000,0.0374,0.0000,0.0060,0.000,32.41,32.0,3,2048
69625628,-0.132,-0.132,0.0000,-0.0175,0.0000,-0.0412,0.000,32.41,32.0,3,2048
69626623,-0.132,-0.132,0.0000,0.0359,0.0000,0.0258,0.000,32.41,32.0,3,2048
69627583,-0.132,-0.132,0.0000,-0.0191,0.0000,-0.0093,0.000,32.41,32.0,3,2048
69628904,-0.132,-0.132,0.0000,-0.0511,0.0000,0.0093,0.000,32.41,32.0,3,2048
69629589,-0.132,-0.132,0.0000,0.1610,0.0000,-0.0368,0.000,32.41,32.0,3,2048
69630658,-0.132,-0.132,0.0000,0.0374,0.0000,0.0115,0.000,32.41,32.0,3,2048
69631875,-0.132,-0.132,0.0000,-0.0786,0.0000,0.0588,0.000,32.41,32.0,3,2048
69632556,-0.132,-0.132,0.0000,-0.0984,0.0000,-0.0577,0.000,32.41,32.0,3,2048
69633939,-0.132,-0.132,0.0000,-0.1381,0.0000,-0.0401,0.000,32.41,32.0,3,2048
69634589,-0.132,-0.132,0.0000,0.0053,0.0000,0.0115,0.000,32.41,32.0,3,2048
69635910,-0.132,-0.132,0.0000,-0.0877,0.0000,-0.0060,0.000,32.41,32.0,3,2048
69636587,-0.132,-0.132,0.0000,0.1228,0.0000,0.0082,0.000,32.41,32.0,3,2048
69637587,-0.132,-0.132,0.0000,0.1167,0.0000,0.0115,0.000,32.41,32.0,3,2048
69638903,-0.132,-0.132,0.0000,0.1350,0.0000,0.0016,0.000,32.41,32.0,3,2048
69639587,-0.132,-0.132,0.0000,-0.1381,0.0000,0.0511,0.000,32.41,32.0,3,2048
69640587,-0.132,-0.132,0.0000,0.0374,0.0000,-0.0489,0.000,32.41,32.0,3,2048
69641582,-0.132,-0.132,0.0000,-0.1106,0.0000,0.0236,0.000,32.41,32.0,3,2048
69642596,-0.132,-0.132,0.0000,0.0023,0.0000,-0.0456,0.000,32.41,32.0,3,2048
69643882,-0.132,-0.132,0.0000,0.0572,0.0000,-0.0016,0.000,32.41,32.0,3,2048
69644556,-0.132,-0.132,0.0000,0.0923,0.0000,0.0060,0.000,32.41,32.0,3,2048
69645613,-0.132,-0.132,0.0000,-0.0038,0.0000,-0.0060,0.000,32.41,32.0,3,2048
69646604,-0.132,-0.132,0.0000,0.0099,0.0000,-0.0192,0.000,32.41,32.0,3,2048
69647523,-0.132,-0.132,0.0000,0.0267,0.0000,-0.0038,0.000,32.41,32.0,3,2048
69648886,-0.132,-0.132,0.0000,0.0175,0.0000,-0.0192,0.000,32.41,32.0,3,2048
69649556,-0.132,-0.132,0.0000,0.0313,0.0000,0.0137,0.000,32.41,32.0,3,2048
69650622,-0.132,-0.132,0.0000,0.0267,0.0000,-0.0203,0.000,32.41,32.0,3,2048
69651874,-0.132,-0.132,0.0000,-0.0374,0.0000,0.0269,0.000,32.41,32.0,3,2048
69652572,-0.132,-0.132,0.0000,-0.0450,0.0000,0.0016,0.000,32.41,32.0,3,2048
69653882,-0.132,-0.132,0.0000,-0.0237,0.0000,0.0148,0.000,32.41,32.0,3,2048
69654611,-0.132,-0.132,0.0000,-0.0557,0.0000,0.0159,0.000,32.41,32.0,3,2048
69655892,-0.132,-0.132,0.0000,-0.0267,0.0000,-0.0126,0.000,32.41,32.0,3,2048
69656571,-0.132,-0.132,0.0000,-0.0603,0.0000,-0.0203,0.000,32.41,32.0,3,2048
69657560,-0.132,-0.132,0.0000,0.0237,0.0000,-0.0016,0.000,32.41,32.0,3,2048
69658929,-0.132,-0.132,0.0000,-0.0191,0.0000,-0.0060,0.000,32.41,32.0,3,2048
69659562,-0.132,-0.132,0.0000,-0.0404,0.0000,0.0049,0.000,32.41,32.0,3,2048
69660576,-0.132,-0.132,0.0000,0.1198,0.0000,0.0159,0.000,32.41,32.0,3,2048
69661555,-0.132,-0.132,0.0000,0.0496,0.0000,0.0357,0.000,32.41,32.0,3,2048
69662608,-0.132,-0.132,0.0000,0.0053,0.0000,-0.0148,0.000,32.41,32.0,3,2048
69663884,-0.132,-0.132,0.0000,-0.0832,0.0000,0.0368,0.000,32.41,32.0,3,2048
69664575,-0.132,-0.132,0.0000,0.0267,0.0000,0.0104,0.000,32.41,32.0,3,2048
69665560,-0.132,-0.132,0.0000,0.0420,0.0000,-0.0060,0.000,32.41,32.0,3,2048
69666608,-0.132,-0.132,0.0000,-0.0740,0.0000,0.0159,0.000,32.41,32.0,3,2048
69667561,-0.132,-0.132,0.0000,-0.0023,0.0000,0.0104,0.000,32.41,32.0,3,2048
69668897,-0.132,-0.132,0.0000,-0.0374,0.0000,-0.0115,0.000,32.41,32.0,3,2048
69669558,-0.132,-0.132,0.0000,0.0542,0.0000,-0.0027,0.000,32.41,32.0,3,2048
69670687,-0.132,-0.132,0.0000,-0.0313,0.0000,-0.0357,0.000,32.41,32.0,3,2048
69671877,-0.132,-0.132,0.0000,0.0893,0.0000,0.0159,0.000,32.41,32.0,3,2048
69672556,-0.132,-0.132,0.0000,0.0435,0.0000,0.0324,0.000,32.41,32.0,3,2048
69673940,-0.132,-0.132,0.0000,0.0465,0.0000,0.0192,0.000,32.41,32.0,3,2048
69674589,-0.132,-0.132,0.0000,0.0832,0.0000,0.0016,0.000,32.41,32.0,3,2048
69675911,-0.132,-0.132,0.0000,-0.1030,0.0000,0.0335,0.000,32.41,32.0,3,2048
69676588,-0.132,-0.132,0.0000,-0.1030,0.0000,0.0016,0.000,32.41,32.0,3,2048
69677587,-0.132,-0.132,0.0000,0.1823,0.0000,-0.0126,0.000,32.41,32.0,3,2048
69678902,-0.132,-0.132,0.0000,-0.0542,0.0000,0.0269,0.000,32.41,32.0,3,2048
69679588,-0.132,-0.132,0.0000,-0.0206,0.0000,-0.0346,0.000,32.41,32.0,3,2048
69680587,-0.132,-0.132,0.0000,-0.0175,0.0000,-0.0324,0.000,32.41,32.0,3,2048
69681583,-0.132,-0.132,0.0000,0.0633,0.0000,0.0258,0.000,32.41,32.0,3,2048
69682595,-0.132,-0.132,0.0000,-0.0648,0.0000,-0.0115,0.000,32.41,32.0,3,2048
69683882,-0.132,-0.132,0.0000,0.0710,0.0000,-0.0159,0.000,32.41,32.0,3,2048
69684557,-0.132,-0.132,0.0000,0.0603,0.0000,0.0379,0.000,32.41,32.0,3,2048
69685612,-0.132,-0.132,0.0000,-0.0877,0.0000,-0.0137,0.000,32.41,32.0,3,2048
69686605,-0.132,-0.132,0.0000,-0.0069,0.0000,0.0247,0.000,32.41,32.0,3,2048
69687578,-0.132,-0.132,0.0000,-0.0160,0.0000,0.0203,0.000,32.41,32.0,3,2048
69688884,-0.132,-0.132,0.0000,0.0114,0.0000,-0.0060,0.000,32.41,32.0,3,2048
69689557,-0.132,-0.110,0.0000,0.0282,0.0000,0.0434,0.000,32.41,32.0,3,2048
69690622,-0.132,-0.132,0.0000,-0.1091,0.0000,-0.0115,0.000,32.41,32.0,3,2048
69691872,-0.132,-0.132,0.0000,0.0175,0.0000,0.0280,0.000,32.41,32.0,3,2048
69692572,-0.132,-0.132,0.0000,-0.0145,0.0000,-0.0302,0.000,32.41,32.0,3,2048
69693882,-0.132,-0.132,0.0000,-0.0542,0.0000,-0.0214,0.000,32.41,32.0,3,2048
69694614,-0.132,-0.132,0.0000,-0.0603,0.0000,0.0203,0.000,32.41,32.0,3,2048
69695887,-0.132,-0.132,0.0000,-0.0359,0.0000,-0.0027,0.000,32.41,32.0,3,2048
69696571,-0.132,-0.132,0.0000,0.0313,0.0000,-0.0324,0.000,32.41,32.0,3,2048
69697560,-0.132,-0.132,0.0000,-0.1030,0.0000,0.0148,0.000,32.41,32.0,3,2048
69698933,-0.132,-0.132,0.0000,0.0938,0.0000,-0.0236,0.000,32.41,32.0,3,2048
69699559,-0.132,-0.132,0.0000,-0.0343,0.0000,0.0291,0.000,32.41,32.0,3,2048
69700576,-0.132,-0.132,0.0000,0.0252,0.0000,-0.0225,0.000,32.41,32.0,3,2048
69701555,-0.132,-0.132,0.0000,-0.0343,0.0000,0.0005,0.000,32.41,32.0,3,2048
69702610,-0.132,-0.132,0.0000,-0.0557,0.0000,-0.0104,0.000,32.41,32.0,3,2048
69703882,-0.132,-0.132,0.0000,-0.0404,0.0000,0.0368,0.000,32.41,32.0,3,2048
69704575,-0.132,-0.132,0.0000,0.0679,0.0000,-0.0126,0.000,32.41,32.0,3,2048
69705560,-0.132,-0.132,0.0000,0.0923,0.0000,0.0104,0.000,32.41,32.0,3,2048
69706610,-0.132,-0.132,0.0000,0.0694,0.0000,0.0203,0.000,32.41,32.0,3,2048
69707558,-0.132,-0.132,0.0000,-0.0526,0.0000,0.0434,0.000,32.41,32.0,3,2048
69708897,-0.132,-0.132,0.0000,0.0053,0.0000,0.0027,0.000,32.41,32.0,3,2048
69709558,-0.132,-0.132,0.0000,0.0313,0.0000,-0.0357,0.000,32.41,32.0,3,2048
69710615,-0.132,-0.132,0.0000,0.0191,0.0000,0.0104,0.000,32.41,32.0,3,2048
69711874,-0.132,-0.132,0.0000,-0.0710,0.0000,0.0071,0.000,32.41,32.0,3,2048
69712572,-0.132,-0.132,0.0000,0.0648,0.0000,-0.0148,0.000,32.41,32.0,3,2048
69713878,-0.132,-0.132,0.0000,0.0404,0.0000,-0.0269,0.000,32.41,32.0,3,2048
69714614,-0.132,-0.132,0.0000,0.0389,0.0000,0.0368,0.000,32.41,32.0,3,2048
69715889,-0.132,-0.132,0.0000,0.0328,0.0000,-0.0027,0.000,32.41,32.0,3,2048
69716571,-0.132,-0.132,0.0000,-0.1030,0.0000,0.0170,0.000,32.41,32.0,3,2048
69717560,-0.132,-0.132,0.0000,0.0313,0.0000,-0.0049,0.000,32.41,32.0,3,2048
69718932,-0.132,-0.132,0.0000,-0.0618,0.0000,0.0159,0.000,32.41,32.0,3,2048
69719559,-0.132,-0.132,0.0000,0.0755,0.0000,-0.0049,0.000,32.41,32.0,3,2048
69720679,-0.132,-0.132,0.0000,-0.0267,0.0000,-0.0225,0.000,32.41,32.0,3,2048
69721556,-0.132,-0.132,0.0000,-0.0008,0.0000,0.0016,0.000,32.41,32.0,3,2048
69722619,-0.132,-0.132,0.0000,0.0175,0.0000,0.0247,0.000,32.41,32.0,3,2048
69723909,-0.132,-0.132,0.0000,-0.0694,0.0000,-0.0016,0.000,32.41,32.0,3,2048
69724589,-0.132,-0.132,0.0000,0.1396,0.0000,-0.0214,0.000,32.41,32.0,3,2048
69725587,-0.132,-0.132,0.0000,0.0160,0.0000,0.0038,0.000,32.41,32.0,3,2048
69726582,-0.132,-0.132,0.0000,-0.1747,0.0000,-0.0104,0.000,32.41,32.0,3,2048
69727582,-0.132,-0.132,0.0000,0.0984,0.0000,0.0324,0.000,32.41,32.0,3,2048
69728903,-0.132,-0.132,0.0000,-0.0694,0.0000,-0.0324,0.000,32.41,32.0,3,2048
69729587,-0.132,-0.132,0.0000,-0.0298,0.0000,0.0148,0.000,32.41,32.0,3,2048
69730587,-0.132,-0.132,0.0000,0.0740,0.0000,0.0192,0.000,32.41,32.0,3,2048
69731909,-0.132,-0.132,0.0000,-0.0679,0.0000,-0.0093,0.000,32.41,32.0,3,2048
69732585,-0.132,-0.132,0.0000,0.0557,0.0000,-0.0104,0.000,32.41,32.0,3,2048
69733878,-0.132,-0.132,0.0000,-0.0221,0.0000,-0.0137,0.000,32.41,32.0,3,2048
69734564,-0.132,-0.132,0.0000,-0.0374,0.0000,-0.0148,0.000,32.41,32.0,3,2048
69735934,-0.132,-0.132,0.0000,-0.1045,0.0000,-0.0324,0.000,32.41,32.0,3,2048
69736611,-0.132,-0.132,0.0000,-0.0038,0.0000,0.0181,0.000,32.41,32.0,3,2048
69737615,-0.132,-0.132,0.0000,-0.0389,0.0000,-0.0060,0.000,32.41,32.0,3,2048
69738885,-0.132,-0.132,0.0000,0.0755,0.0000,-0.0049,0.000,32.41,32.0,3,2048
69739618,-0.132,-0.132,0.0000,-0.0130,0.0000,-0.0181,0.000,32.41,32.0,3,2048
69740561,-0.132,-0.132,0.0000,0.0862,0.0000,0.0192,0.000,32.41,32.0,3,2048
69741571,-0.132,-0.132,0.0000,-0.0816,0.0000,-0.0170,0.000,32.41,32.0,3,2048
69742555,-0.132,-0.132,0.0000,0.0557,0.0000,-0.0115,0.000,32.41,32.0,3,2048
69743927,-0.132,-0.132,0.0000,-0.0099,0.0000,0.0126,0.000,32.41,32.0,3,2048
69744561,-0.132,-0.132,0.0000,0.0191,0.0000,-0.0027,0.000,32.41,32.0,3,2048
69745576,-0.132,-0.132,0.0000,-0.0298,0.0000,0.0005,0.000,32.41,32.0,3,2048
69746555,-0.132,-0.132,0.0000,0.0526,0.0000,-0.0159,0.000,32.41,32.0,3,2048
69747610,-0.132,-0.132,0.0000,0.0526,0.0000,0.0258,0.000,32.41,32.0,3,2048
69748882,-0.132,-0.132,0.0000,-0.0160,0.0000,-0.0291,0.000,32.41,32.0,3,2048
69749575,-0.132,-0.132,0.0000,0.0542,0.0000,-0.0104,0.000,32.41,32.0,3,2048
69750560,-0.132,-0.132,0.0000,-0.0359,0.0000,0.0126,0.000,32.41,32.0,3,2048
69751922,-0.132,-0.132,0.0000,-0.0725,0.0000,0.0016,0.000,32.41,32.0,3,2048
69752561,-0.132,-0.132,0.0000,-0.1610,0.0000,0.0060,0.000,32.41,32.0,3,2048
69753895,-0.132,-0.132,0.0000,-0.1228,0.0000,0.0214,0.000,32.41,32.0,3,2048
69754558,-0.132,-0.132,0.0000,0.1213,0.0000,-0.0192,0.000,32.41,32.0,3,2048
69755936,-0.132,-0.132,0.0000,-0.0862,0.0000,0.0159,0.000,32.41,32.0,3,2048
69756557,-0.132,-0.132,0.0000,-0.0496,0.0000,-0.0126,0.000,32.41,32.0,3,2048
69757576,-0.132,-0.132,0.0000,0.0374,0.0000,-0.0093,0.000,32.41,32.0,3,2048
69758877,-0.132,-0.132,0.0000,0.0862,0.0000,0.0313,0.000,32.41,32.0,3,2048
69759613,-0.132,-0.132,0.0000,0.0664,0.0000,0.0148,0.000,32.41,32.0,3,2048
69760561,-0.132,-0.132,0.0000,0.0481,0.0000,-0.0170,0.000,32.41,32.0,3,2048
69761571,-0.132,-0.132,0.0000,-0.0008,0.0000,0.0291,0.000,32.41,32.0,3,2048
69762555,-0.132,-0.132,0.0000,0.0587,0.0000,-0.0104,0.000,32.41,32.0,3,2048
69763929,-0.132,-0.132,0.0000,-0.1106,0.0000,-0.0093,0.000,32.41,32.0,3,2048
69764559,-0.132,-0.132,0.0000,0.1671,0.0000,-0.0346,0.000,32.41,32.0,3,2048
69765576,-0.132,-0.132,0.0000,-0.0267,0.0000,0.0687,0.000,32.41,32.0,3,2048
69766555,-0.132,-0.132,0.0000,-0.0114,0.0000,-0.0126,0.000,32.41,32.0,3,2048
69767610,-0.132,-0.132,0.0000,-0.0786,0.0000,0.0104,0.000,32.41,32.0,3,2048
69768882,-0.132,-0.132,0.0000,0.0450,0.0000,-0.0148,0.000,32.41,32.0,3,2048
69769575,-0.132,-0.132,0.0000,0.0969,0.0000,0.0313,0.000,32.41,32.0,3,2048
69770560,-0.132,-0.132,0.0000,-0.0130,0.0000,0.0016,0.000,32.41,32.0,3,2048
69771997,-0.132,-0.132,0.0000,-0.0389,0.0000,0.0071,0.000,32.41,32.0,3,2048
69772557,-0.132,-0.132,0.0000,0.1045,0.0000,-0.0038,0.000,32.41,32.0,3,2048
69773882,-0.132,-0.132,0.0000,0.1671,0.0000,-0.0170,0.000,32.41,32.0,3,2048
69774555,-0.132,-0.132,0.0000,0.0587,0.0000,0.0137,0.000,32.41,32.0,3,2048
69775884,-0.132,-0.132,0.0000,-0.0938,0.0000,0.0126,0.000,32.41,32.0,3,2048
69776625,-0.132,-0.132,0.0000,-0.0542,0.0000,-0.0027,0.000,32.41,32.0,3,2048
69777590,-0.132,-0.132,0.0000,0.0084,0.0000,0.0225,0.000,32.41,32.0,3,2048
69778941,-0.132,-0.132,0.0000,0.0175,0.0000,-0.0082,0.000,32.41,32.0,3,2048
69779593,-0.132,-0.132,0.0000,-0.0618,0.0000,0.0291,0.000,32.41,32.0,3,2048
69780591,-0.132,-0.132,0.0000,0.0053,0.0000,0.0236,0.000,32.41,32.0,3,2048
69781583,-0.132,-0.132,0.0000,0.0893,0.0000,-0.0115,0.000,32.41,32.0,3,2048
69782653,-0.132,-0.132,0.0000,-0.0710,0.0000,0.0225,0.000,32.41,32.0,3,2048
69783882,-0.132,-0.132,0.0000,-0.0145,0.0000,0.0137,0.000,32.41,32.0,3,2048
69784562,-0.132,-0.132,0.0000,-0.0252,0.0000,0.0049,0.000,32.41,32.0,3,2048
69785630,-0.132,-0.132,0.0000,0.1106,0.0000,-0.0170,0.000,32.41,32.0,3,2048
69786587,-0.132,-0.132,0.0000,-0.0633,0.0000,0.0478,0.000,32.41,32.0,3,2048
69787582,-0.132,-0.132,0.0000,0.0114,0.0000,-0.0137,0.000,32.41,32.0,3,2048
69788905,-0.132,-0.132,0.0000,-0.0832,0.0000,-0.0071,0.000,32.41,32.0,3,2048
69789585,-0.132,-0.132,0.0000,-0.0038,0.0000,0.0027,0.000,32.41,32.0,3,2048
69790587,-0.132,-0.132,0.0000,-0.0847,0.0000,-0.0236,0.000,32.41,32.0,3,2048
69791900,-0.132,-0.132,0.0000,0.0328,0.0000,0.0027,0.000,32.41,32.0,3,2048
69792584,-0.132,-0.132,0.0000,-0.0465,0.0000,-0.0170,0.000,32.41,32.0,3,2048
69793904,-0.132,-0.132,0.0000,-0.0359,0.0000,-0.0060,0.000,32.41,32.0,3,2048
69794592,-0.132,-0.132,0.0000,0.0832,0.0000,0.0038,0.000,32.41,32.0,3,2048
69795888,-0.132,-0.132,0.0000,0.0908,0.0000,-0.0005,0.000,32.41,32.0,3,2048
69796555,-0.132,-0.132,0.0000,-0.0191,0.0000,-0.0148,0.000,32.41,32.0,3,2048
69797614,-0.132,-0.132,0.0000,-0.0832,0.0000,-0.0049,0.000,32.41,32.0,3,2048
69798923,-0.132,-0.132,0.0000,0.0771,0.0000,-0.0115,0.000,32.41,32.0,3,2048
69799521,-0.132,-0.132,0.0000,-0.0237,0.0000,0.0071,0.000,32.41,32.0,3,2048
69800564,-0.132,-0.132,0.0000,-0.1427,0.0000,0.0093,0.000,32.41,32.0,3,2048
69801555,-0.132,-0.132,0.0000,-0.0420,0.0000,-0.0170,0.000,32.41,32.0,3,2048
69802614,-0.132,-0.132,0.0000,0.0954,0.0000,0.0027,0.000,32.41,32.0,3,2048
69803886,-0.132,-0.132,0.0000,-0.1152,0.0000,0.0192,0.000,32.41,32.0,3,2048
69804574,-0.132,-0.132,0.0000,-0.0313,0.0000,-0.0093,0.000,32.41,32.0,3,2048
69805560,-0.132,-0.132,0.0000,0.0160,0.0000,0.0115,0.000,32.41,32.0,3,2048
69806608,-0.132,-0.132,0.0000,-0.0298,0.0000,-0.0192,0.000,32.41,32.0,3,2048
69807557,-0.132,-0.132,0.0000,0.0023,0.0000,-0.0115,0.000,32.41,32.0,3,2048
69808901,-0.132,-0.132,0.0000,0.0221,0.0000,-0.0005,0.000,32.41,32.0,3,2048
69809557,-0.132,-0.132,0.0000,0.0343,0.0000,0.0038,0.000,32.41,32.0,3,2048
69810613,-0.132,-0.132,0.0000,0.0221,0.0000,0.0269,0.000,32.41,32.0,3,2048
69811873,-0.132,-0.132,0.0000,-0.0237,0.0000,-0.0071,0.000,32.41,32.0,3,2048
69812572,-0.132,-0.132,0.0000,0.0679,0.0000,0.0016,0.000,32.41,32.0,3,2048
69813883,-0.132,-0.132,0.0000,0.0999,0.0000,-0.0038,0.000,32.41,32.0,3,2048
69814610,-0.132,-0.132,0.0000,0.1045,0.0000,0.0258,0.000,32.41,32.0,3,2048
69815889,-0.132,-0.132,0.0000,0.0038,0.0000,0.0159,0.000,32.41,32.0,3,2048
69816571,-0.132,-0.132,0.0000,-0.1030,0.0000,-0.0126,0.000,32.41,32.0,3,2048
69817560,-0.132,-0.132,0.0000,-0.1244,0.0000,0.0060,0.000,32.41,32.0,3,2048
69818927,-0.132,-0.132,0.0000,0.0252,0.0000,-0.0302,0.000,32.41,32.0,3,2048
